T (BPM),beatport_key/1.0
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,0.0
54.0,0.0
55.0,0.0
56.0,1.0
57.0,1.0
58.0,0.992875449735811
59.0,0.992875449735811
60.0,0.9946565873018582
61.0,0.9946565873018582
62.0,0.9946565873018582
63.0,0.9946565873018582
64.0,0.6631043915345721
65.0,0.6631043915345721
66.0,0.6631043915345721
67.0,0.568375192743919
68.0,0.568375192743919
69.0,0.4973282936509291
70.0,0.5978626349207433
71.0,0.5978626349207433
72.0,0.5435114862915849
73.0,0.5435114862915849
74.0,0.4997074529028049
75.0,0.4451654363332339
76.0,0.4592225552888682
77.0,0.5493422239650463
78.0,0.5279138975923028
79.0,0.5139063614075179
80.0,0.4211693552051296
81.0,0.40935648490319343
82.0,0.39390121000457995
83.0,0.3908214874619742
84.0,0.37800766820092585
85.0,0.35474565785009965
86.0,0.3493707236402496
87.0,0.3493707236402496
88.0,0.3393127170909494
89.0,0.33439514148093563
90.0,0.31808017607010813
91.0,0.2912471394887172
92.0,0.28671238365023416
93.0,0.29043592110023714
94.0,0.2847325427999638
95.0,0.272738239024065
96.0,0.27368541136685104
97.0,0.2522607962955463
98.0,0.17262742182873006
99.0,0.15777352695768193
100.0,0.11867549379461623
101.0,0.11653441914230692
102.0,0.1145252050191637
103.0,0.0878355836126241
104.0,0.07029396022055918
105.0,0.06412782335910662
106.0,0.09585230392320469
107.0,0.0989862273606032
108.0,0.09467131875248641
109.0,0.11180432741342622
110.0,0.08463722837662759
111.0,0.08841049168060174
112.0,0.07993445196566695
113.0,0.06280142873612712
114.0,0.05283982279867247
115.0,0.03944741728697759
116.0,0.02994625567491434
117.0,0.02557498336626552
118.0,0.016737199854233803
119.0,0.016125258536082
120.0,0.013977793562878265
121.0,0.013780460006696455
122.0,0.01507568868347263
123.0,0.017151298644079053
124.0,0.016697496109298753
125.0,0.01622251263135371
126.0,0.015920733963442533
127.0,0.011735937790399366
128.0,0.010262929836490256
129.0,0.010237244785971053
130.0,0.03158200086011375
131.0,0.03160337717303857
132.0,0.029272511790996308
133.0,0.0315534930162058
134.0,0.03231229445146527
135.0,0.032792175610053355
136.0,0.03574758852743024
137.0,0.03936249883560136
138.0,0.04301162179716177
139.0,0.06016471437868932
140.0,0.06833411831942486
141.0,0.08355172493490072
142.0,0.08580987966287101
143.0,0.08906193277760013
144.0,0.09168298254501449
145.0,0.09779518138134878
146.0,0.11088431143294482
147.0,0.12224857244490243
148.0,0.14133910127083654
149.0,0.15566401018342133
150.0,0.16464570895305725
151.0,0.1254349262175722
152.0,0.12835201752495762
153.0,0.17521069058962468
154.0,0.187409339359276
155.0,0.2089574543813589
156.0,0.2990494490093768
157.0,0.3073563781485261
158.0,0.32543616509843937
159.0,0.3566165954359268
160.0,0.39586745328391654
161.0,0.6141097660186403
162.0,0.5908464552650782
163.0,0.6277743587191456
164.0,0.6491134947210154
165.0,0.5525732321112231
